"family","Count","MonthYear","Temp","Year","Month","Precip"
"STAPHYLINIDAE",0,"1.2001",1.8,2001,1,39
"STAPHYLINIDAE",0,"2.2001",1,2001,2,40
"STAPHYLINIDAE",0,"3.2001",1.9,2001,3,28
"STAPHYLINIDAE",0,"4.2001",6.6,2001,4,55
"STAPHYLINIDAE",2,"5.2001",12.8,2001,5,27
"STAPHYLINIDAE",3,"6.2001",14.6,2001,6,61
"STAPHYLINIDAE",290,"7.2001",19,2001,7,37
"STAPHYLINIDAE",27,"8.2001",18,2001,8,102
"STAPHYLINIDAE",2,"9.2001",13.3,2001,9,117
"STAPHYLINIDAE",2,"10.2001",12.4,2001,10,42
"STAPHYLINIDAE",0,"11.2001",4.9,2001,11,46
"STAPHYLINIDAE",0,"12.2001",0.9,2001,12,49
"STAPHYLINIDAE",0,"1.2002",2.7,2002,1,68
"STAPHYLINIDAE",0,"2.2002",4.7,2002,2,82
"STAPHYLINIDAE",0,"3.2002",4.9,2002,3,29
"STAPHYLINIDAE",0,"4.2002",7.8,2002,4,31
"STAPHYLINIDAE",1,"5.2002",13.7,2002,5,53
"STAPHYLINIDAE",5,"6.2002",17,2002,6,78
"STAPHYLINIDAE",1481,"7.2002",18.5,2002,7,89
"STAPHYLINIDAE",155,"8.2002",20.3,2002,8,65
"STAPHYLINIDAE",1,"9.2002",15.6,2002,9,36
"STAPHYLINIDAE",0,"10.2002",7.9,2002,10,111
"STAPHYLINIDAE",0,"11.2002",3.9,2002,11,66
"STAPHYLINIDAE",0,"12.2002",-0.1,2002,12,26
"STAPHYLINIDAE",0,"1.2003",0.2,2003,1,42
"STAPHYLINIDAE",0,"2.2003",-1.2,2003,2,10
"STAPHYLINIDAE",0,"3.2003",3.4,2003,3,10
"STAPHYLINIDAE",0,"4.2003",7.4,2003,4,42
"STAPHYLINIDAE",1,"5.2003",13,2003,5,57
"STAPHYLINIDAE",23,"6.2003",17.3,2003,6,49
"STAPHYLINIDAE",370,"7.2003",19.2,2003,7,86
"STAPHYLINIDAE",77,"8.2003",18.9,2003,8,43
"STAPHYLINIDAE",1,"9.2003",14.9,2003,9,45
"STAPHYLINIDAE",0,"10.2003",7.3,2003,10,48
"STAPHYLINIDAE",1,"11.2003",6.1,2003,11,44
"STAPHYLINIDAE",0,"12.2003",4,2003,12,52
"STAPHYLINIDAE",0,"1.2004",-0.6,2004,1,61
"STAPHYLINIDAE",0,"2.2004",2.1,2004,2,36
"STAPHYLINIDAE",0,"3.2004",4.1,2004,3,35
"STAPHYLINIDAE",0,"4.2004",8.7,2004,4,31
"STAPHYLINIDAE",1,"5.2004",12.5,2004,5,30
"STAPHYLINIDAE",4,"6.2004",14.9,2004,6,68
"STAPHYLINIDAE",13,"7.2004",16.3,2004,7,113
"STAPHYLINIDAE",73,"8.2004",18.7,2004,8,85
"STAPHYLINIDAE",2,"9.2004",14.6,2004,9,49
"STAPHYLINIDAE",0,"10.2004",10.1,2004,10,79
"STAPHYLINIDAE",0,"11.2004",4.8,2004,11,48
"STAPHYLINIDAE",0,"12.2004",4,2004,12,53
"STAPHYLINIDAE",0,"1.2005",3.4,2005,1,45
"STAPHYLINIDAE",0,"2.2005",0.4,2005,2,45
"STAPHYLINIDAE",0,"3.2005",1.6,2005,3,36
"STAPHYLINIDAE",0,"4.2005",8.1,2005,4,14
"STAPHYLINIDAE",5,"5.2005",12.2,2005,5,46
"STAPHYLINIDAE",14,"6.2005",15.4,2005,6,45
"STAPHYLINIDAE",1278,"7.2005",18.7,2005,7,82
"STAPHYLINIDAE",37,"8.2005",16.6,2005,8,61
"STAPHYLINIDAE",6,"9.2005",15.4,2005,9,27
"STAPHYLINIDAE",0,"10.2005",11.6,2005,10,50
"STAPHYLINIDAE",1,"11.2005",5.6,2005,11,40
"STAPHYLINIDAE",0,"12.2005",2.5,2005,12,57
"STAPHYLINIDAE",0,"1.2006",-1.4,2006,1,20
"STAPHYLINIDAE",0,"2.2006",0.4,2006,2,45
"STAPHYLINIDAE",0,"3.2006",0.2,2006,3,39
"STAPHYLINIDAE",0,"4.2006",6.9,2006,4,45
"STAPHYLINIDAE",0,"5.2006",12.3,2006,5,66
"STAPHYLINIDAE",26,"6.2006",16.7,2006,6,30
"STAPHYLINIDAE",358,"7.2006",21.2,2006,7,23
"STAPHYLINIDAE",134,"8.2006",18.2,2006,8,156
"STAPHYLINIDAE",2,"9.2006",16.8,2006,9,35
"STAPHYLINIDAE",0,"10.2006",12.9,2006,10,77
"STAPHYLINIDAE",0,"11.2006",7.5,2006,11,70
"STAPHYLINIDAE",0,"12.2006",6.9,2006,12,60
"STAPHYLINIDAE",0,"1.2007",5,2007,1,92
"STAPHYLINIDAE",0,"2.2007",2.3,2007,2,59
"STAPHYLINIDAE",0,"3.2007",6.3,2007,3,34
"STAPHYLINIDAE",0,"4.2007",9.6,2007,4,11
"STAPHYLINIDAE",4,"5.2007",13.2,2007,5,61
"STAPHYLINIDAE",24,"6.2007",17.4,2007,6,110
"STAPHYLINIDAE",36,"7.2007",17.2,2007,7,144
"STAPHYLINIDAE",148,"8.2007",17.8,2007,8,69
"STAPHYLINIDAE",6,"9.2007",13.7,2007,9,72
"STAPHYLINIDAE",0,"10.2007",9.4,2007,10,30
"STAPHYLINIDAE",0,"11.2007",4.7,2007,11,37
"STAPHYLINIDAE",0,"12.2007",3.8,2007,12,54
"STAPHYLINIDAE",0,"1.2008",3.9,2008,1,61
"STAPHYLINIDAE",0,"2.2008",4.9,2008,2,30
"STAPHYLINIDAE",0,"3.2008",4.3,2008,3,59
"STAPHYLINIDAE",0,"4.2008",8.1,2008,4,47
"STAPHYLINIDAE",8,"5.2008",13.9,2008,5,23
"STAPHYLINIDAE",7,"6.2008",16.6,2008,6,33
"STAPHYLINIDAE",463,"7.2008",18.7,2008,7,56
"STAPHYLINIDAE",28,"8.2008",17.8,2008,8,128
"STAPHYLINIDAE",3,"9.2008",14,2008,9,52
"STAPHYLINIDAE",0,"10.2008",10.4,2008,10,76
"STAPHYLINIDAE",0,"11.2008",5.7,2008,11,56
"STAPHYLINIDAE",0,"12.2008",3,2008,12,50
"STAPHYLINIDAE",0,"1.2009",0.9,2009,1,28
"STAPHYLINIDAE",0,"2.2009",0.8,2009,2,38
"STAPHYLINIDAE",1,"3.2009",4,2009,3,39
"STAPHYLINIDAE",0,"4.2009",9.8,2009,4,6
"STAPHYLINIDAE",2,"5.2009",12.8,2009,5,58
"STAPHYLINIDAE",46,"6.2009",15,2009,6,68
"STAPHYLINIDAE",31,"7.2009",18.8,2009,7,83
"STAPHYLINIDAE",32,"8.2009",18.5,2009,8,45
"STAPHYLINIDAE",0,"9.2009",15.3,2009,9,41
"STAPHYLINIDAE",0,"10.2009",8.4,2009,10,70
"STAPHYLINIDAE",0,"11.2009",6.6,2009,11,89
"STAPHYLINIDAE",0,"12.2009",1,2009,12,49
"TENEBRIONIDAE",0,"1.1992",2.4,1992,1,34
"TENEBRIONIDAE",0,"2.1992",3.5,1992,2,38
"TENEBRIONIDAE",0,"3.1992",4.7,1992,3,56
"TENEBRIONIDAE",0,"4.1992",7.1,1992,4,54
"TENEBRIONIDAE",0,"5.1992",13.8,1992,5,18
"TENEBRIONIDAE",1,"6.1992",18.5,1992,6,1
"TENEBRIONIDAE",1,"7.1992",19.1,1992,7,51
"TENEBRIONIDAE",0,"8.1992",17.7,1992,8,104
"TENEBRIONIDAE",0,"9.1992",13.7,1992,9,37
"TENEBRIONIDAE",0,"10.1992",7.1,1992,10,67
"TENEBRIONIDAE",0,"11.1992",4.6,1992,11,96
"TENEBRIONIDAE",0,"12.1992",2.9,1992,12,42
"TENEBRIONIDAE",0,"1.1993",2.1,1993,1,74
"TENEBRIONIDAE",0,"2.1993",1.6,1993,2,27
"TENEBRIONIDAE",0,"3.1993",3.4,1993,3,16
"TENEBRIONIDAE",0,"4.1993",8.3,1993,4,15
"TENEBRIONIDAE",0,"5.1993",14.2,1993,5,23
"TENEBRIONIDAE",0,"6.1993",15.2,1993,6,34
"TENEBRIONIDAE",6,"7.1993",15.8,1993,7,114
"TENEBRIONIDAE",0,"8.1993",15.2,1993,8,64
"TENEBRIONIDAE",0,"9.1993",11.7,1993,9,95
"TENEBRIONIDAE",0,"10.1993",8.1,1993,10,66
"TENEBRIONIDAE",0,"11.1993",1.9,1993,11,40
"TENEBRIONIDAE",0,"12.1993",2.9,1993,12,91
"TENEBRIONIDAE",0,"1.1994",2.9,1994,1,84
"TENEBRIONIDAE",0,"2.1994",-0.9,1994,2,46
"TENEBRIONIDAE",0,"3.1994",3.8,1994,3,79
"TENEBRIONIDAE",0,"4.1994",8.3,1994,4,41
"TENEBRIONIDAE",0,"5.1994",11.7,1994,5,30
"TENEBRIONIDAE",0,"6.1994",14.5,1994,6,61
"TENEBRIONIDAE",5,"7.1994",20.6,1994,7,4
"TENEBRIONIDAE",0,"8.1994",18.3,1994,8,84
"TENEBRIONIDAE",0,"9.1994",13.7,1994,9,143
"TENEBRIONIDAE",0,"10.1994",8.5,1994,10,48
"TENEBRIONIDAE",0,"11.1994",6,1994,11,49
"TENEBRIONIDAE",0,"12.1994",4.4,1994,12,95
"TENEBRIONIDAE",0,"1.1995",0.6,1995,1,84
"TENEBRIONIDAE",0,"2.1995",4,1995,2,68
"TENEBRIONIDAE",0,"3.1995",3.5,1995,3,37
"TENEBRIONIDAE",0,"4.1995",7,1995,4,53
"TENEBRIONIDAE",0,"5.1995",11.3,1995,5,53
"TENEBRIONIDAE",1,"6.1995",15.4,1995,6,53
"TENEBRIONIDAE",65,"7.1995",18.7,1995,7,40
"TENEBRIONIDAE",5,"8.1995",19.3,1995,8,24
"TENEBRIONIDAE",0,"9.1995",13.9,1995,9,89
"TENEBRIONIDAE",0,"10.1995",12.2,1995,10,40
"TENEBRIONIDAE",0,"11.1995",3,1995,11,42
"TENEBRIONIDAE",0,"12.1995",-1.4,1995,12,22
"TENEBRIONIDAE",0,"1.1996",-1.6,1996,1,7
"TENEBRIONIDAE",0,"2.1996",-2.7,1996,2,28
"TENEBRIONIDAE",0,"3.1996",0.3,1996,3,13
"TENEBRIONIDAE",0,"4.1996",7.6,1996,4,18
"TENEBRIONIDAE",0,"5.1996",9.8,1996,5,90
"TENEBRIONIDAE",0,"6.1996",15,1996,6,36
"TENEBRIONIDAE",45,"7.1996",15.9,1996,7,57
"TENEBRIONIDAE",3,"8.1996",18.7,1996,8,43
"TENEBRIONIDAE",0,"9.1996",12.3,1996,9,55
"TENEBRIONIDAE",0,"10.1996",10.3,1996,10,42
"TENEBRIONIDAE",0,"11.1996",4.9,1996,11,69
"TENEBRIONIDAE",0,"12.1996",-0.5,1996,12,28
"TENEBRIONIDAE",0,"1.1997",-1.2,1997,1,5
"TENEBRIONIDAE",0,"2.1997",3.2,1997,2,61
"TENEBRIONIDAE",0,"3.1997",4.1,1997,3,20
"TENEBRIONIDAE",0,"4.1997",6.3,1997,4,30
"TENEBRIONIDAE",0,"5.1997",10.8,1997,5,73
"TENEBRIONIDAE",0,"6.1997",16.2,1997,6,51
"TENEBRIONIDAE",89,"7.1997",18.7,1997,7,55
"TENEBRIONIDAE",8,"8.1997",20.6,1997,8,25
"TENEBRIONIDAE",0,"9.1997",14.8,1997,9,41
"TENEBRIONIDAE",0,"10.1997",8.4,1997,10,69
"TENEBRIONIDAE",0,"11.1997",3.9,1997,11,44
"TENEBRIONIDAE",0,"12.1997",2.7,1997,12,52
"TENEBRIONIDAE",0,"1.1998",2.9,1998,1,49
"TENEBRIONIDAE",0,"2.1998",5.1,1998,2,51
"TENEBRIONIDAE",0,"3.1998",3.7,1998,3,48
"TENEBRIONIDAE",0,"4.1998",7.7,1998,4,60
"TENEBRIONIDAE",0,"5.1998",13,1998,5,33
"TENEBRIONIDAE",0,"6.1998",15.4,1998,6,85
"TENEBRIONIDAE",29,"7.1998",15.9,1998,7,97
"TENEBRIONIDAE",3,"8.1998",15.7,1998,8,58
"TENEBRIONIDAE",0,"9.1998",14.3,1998,9,70
"TENEBRIONIDAE",0,"10.1998",9.3,1998,10,118
"TENEBRIONIDAE",0,"11.1998",1.5,1998,11,43
"TENEBRIONIDAE",0,"12.1998",1.2,1998,12,59
"TENEBRIONIDAE",0,"1.1999",2.2,1999,1,64
"TENEBRIONIDAE",0,"2.1999",1,1999,2,48
"TENEBRIONIDAE",0,"3.1999",4.1,1999,3,45
"TENEBRIONIDAE",0,"4.1999",8.4,1999,4,52
"TENEBRIONIDAE",0,"5.1999",11.6,1999,5,57
"TENEBRIONIDAE",1,"6.1999",15.7,1999,6,106
"TENEBRIONIDAE",48,"7.1999",19,1999,7,40
"TENEBRIONIDAE",2,"8.1999",17.7,1999,8,109
"TENEBRIONIDAE",2,"9.1999",16.8,1999,9,51
"TENEBRIONIDAE",0,"10.1999",9.8,1999,10,55
"TENEBRIONIDAE",0,"11.1999",5.3,1999,11,29
"TENEBRIONIDAE",0,"12.1999",2.8,1999,12,112
"TENEBRIONIDAE",0,"1.2000",2.6,2000,1,44
"TENEBRIONIDAE",0,"2.2000",3.9,2000,2,44
"TENEBRIONIDAE",0,"3.2000",4.2,2000,3,55
"TENEBRIONIDAE",0,"4.2000",9.5,2000,4,44
"TENEBRIONIDAE",0,"5.2000",13.9,2000,5,35
"TENEBRIONIDAE",1,"6.2000",15.5,2000,6,81
"TENEBRIONIDAE",45,"7.2000",16.4,2000,7,39
"TENEBRIONIDAE",2,"8.2000",16.6,2000,8,47
"TENEBRIONIDAE",0,"9.2000",13.7,2000,9,67
"TENEBRIONIDAE",0,"10.2000",12.1,2000,10,61
"TENEBRIONIDAE",0,"11.2000",7.1,2000,11,67
"TENEBRIONIDAE",0,"12.2000",4.3,2000,12,58
"TENEBRIONIDAE",0,"1.2001",1.8,2001,1,39
"TENEBRIONIDAE",0,"2.2001",1,2001,2,40
"TENEBRIONIDAE",0,"3.2001",1.9,2001,3,28
"TENEBRIONIDAE",0,"4.2001",6.6,2001,4,55
"TENEBRIONIDAE",0,"5.2001",12.8,2001,5,27
"TENEBRIONIDAE",1,"6.2001",14.6,2001,6,61
"TENEBRIONIDAE",297,"7.2001",19,2001,7,37
"TENEBRIONIDAE",2,"8.2001",18,2001,8,102
"TENEBRIONIDAE",0,"9.2001",13.3,2001,9,117
"TENEBRIONIDAE",0,"10.2001",12.4,2001,10,42
"TENEBRIONIDAE",0,"11.2001",4.9,2001,11,46
"TENEBRIONIDAE",0,"12.2001",0.9,2001,12,49
"TENEBRIONIDAE",0,"1.2002",2.7,2002,1,68
"TENEBRIONIDAE",0,"2.2002",4.7,2002,2,82
"TENEBRIONIDAE",0,"3.2002",4.9,2002,3,29
"TENEBRIONIDAE",0,"4.2002",7.8,2002,4,31
"TENEBRIONIDAE",0,"5.2002",13.7,2002,5,53
"TENEBRIONIDAE",18,"6.2002",17,2002,6,78
"TENEBRIONIDAE",178,"7.2002",18.5,2002,7,89
"TENEBRIONIDAE",1,"8.2002",20.3,2002,8,65
"TENEBRIONIDAE",2,"9.2002",15.6,2002,9,36
"TENEBRIONIDAE",0,"10.2002",7.9,2002,10,111
"TENEBRIONIDAE",0,"11.2002",3.9,2002,11,66
"TENEBRIONIDAE",0,"12.2002",-0.1,2002,12,26
"TENEBRIONIDAE",0,"1.2003",0.2,2003,1,42
"TENEBRIONIDAE",0,"2.2003",-1.2,2003,2,10
"TENEBRIONIDAE",0,"3.2003",3.4,2003,3,10
"TENEBRIONIDAE",0,"4.2003",7.4,2003,4,42
"TENEBRIONIDAE",0,"5.2003",13,2003,5,57
"TENEBRIONIDAE",62,"6.2003",17.3,2003,6,49
"TENEBRIONIDAE",123,"7.2003",19.2,2003,7,86
"TENEBRIONIDAE",4,"8.2003",18.9,2003,8,43
"TENEBRIONIDAE",2,"9.2003",14.9,2003,9,45
"TENEBRIONIDAE",0,"10.2003",7.3,2003,10,48
"TENEBRIONIDAE",0,"11.2003",6.1,2003,11,44
"TENEBRIONIDAE",0,"12.2003",4,2003,12,52
"TENEBRIONIDAE",0,"1.2004",-0.6,2004,1,61
"TENEBRIONIDAE",0,"2.2004",2.1,2004,2,36
"TENEBRIONIDAE",0,"3.2004",4.1,2004,3,35
"TENEBRIONIDAE",0,"4.2004",8.7,2004,4,31
"TENEBRIONIDAE",0,"5.2004",12.5,2004,5,30
"TENEBRIONIDAE",0,"6.2004",14.9,2004,6,68
"TENEBRIONIDAE",212,"7.2004",16.3,2004,7,113
"TENEBRIONIDAE",21,"8.2004",18.7,2004,8,85
"TENEBRIONIDAE",0,"9.2004",14.6,2004,9,49
"TENEBRIONIDAE",0,"10.2004",10.1,2004,10,79
"TENEBRIONIDAE",0,"11.2004",4.8,2004,11,48
"TENEBRIONIDAE",0,"12.2004",4,2004,12,53
"TENEBRIONIDAE",0,"1.2005",3.4,2005,1,45
"TENEBRIONIDAE",0,"2.2005",0.4,2005,2,45
"TENEBRIONIDAE",0,"3.2005",1.6,2005,3,36
"TENEBRIONIDAE",0,"4.2005",8.1,2005,4,14
"TENEBRIONIDAE",0,"5.2005",12.2,2005,5,46
"TENEBRIONIDAE",2,"6.2005",15.4,2005,6,45
"TENEBRIONIDAE",310,"7.2005",18.7,2005,7,82
"TENEBRIONIDAE",3,"8.2005",16.6,2005,8,61
"TENEBRIONIDAE",0,"9.2005",15.4,2005,9,27
"TENEBRIONIDAE",0,"10.2005",11.6,2005,10,50
"TENEBRIONIDAE",0,"11.2005",5.6,2005,11,40
"TENEBRIONIDAE",0,"12.2005",2.5,2005,12,57
"TENEBRIONIDAE",0,"1.2006",-1.4,2006,1,20
"TENEBRIONIDAE",0,"2.2006",0.4,2006,2,45
"TENEBRIONIDAE",0,"3.2006",0.2,2006,3,39
"TENEBRIONIDAE",0,"4.2006",6.9,2006,4,45
"TENEBRIONIDAE",0,"5.2006",12.3,2006,5,66
"TENEBRIONIDAE",2,"6.2006",16.7,2006,6,30
"TENEBRIONIDAE",226,"7.2006",21.2,2006,7,23
"TENEBRIONIDAE",0,"8.2006",18.2,2006,8,156
"TENEBRIONIDAE",1,"9.2006",16.8,2006,9,35
"TENEBRIONIDAE",0,"10.2006",12.9,2006,10,77
"TENEBRIONIDAE",0,"11.2006",7.5,2006,11,70
"TENEBRIONIDAE",0,"12.2006",6.9,2006,12,60
"TENEBRIONIDAE",0,"1.2007",5,2007,1,92
"TENEBRIONIDAE",0,"2.2007",2.3,2007,2,59
"TENEBRIONIDAE",0,"3.2007",6.3,2007,3,34
"TENEBRIONIDAE",0,"4.2007",9.6,2007,4,11
"TENEBRIONIDAE",0,"5.2007",13.2,2007,5,61
"TENEBRIONIDAE",1,"6.2007",17.4,2007,6,110
"TENEBRIONIDAE",13,"7.2007",17.2,2007,7,144
"TENEBRIONIDAE",1,"8.2007",17.8,2007,8,69
"TENEBRIONIDAE",0,"9.2007",13.7,2007,9,72
"TENEBRIONIDAE",0,"10.2007",9.4,2007,10,30
"TENEBRIONIDAE",0,"11.2007",4.7,2007,11,37
"TENEBRIONIDAE",0,"12.2007",3.8,2007,12,54
"TENEBRIONIDAE",0,"1.2008",3.9,2008,1,61
"TENEBRIONIDAE",0,"2.2008",4.9,2008,2,30
"TENEBRIONIDAE",0,"3.2008",4.3,2008,3,59
"TENEBRIONIDAE",0,"4.2008",8.1,2008,4,47
"TENEBRIONIDAE",0,"5.2008",13.9,2008,5,23
"TENEBRIONIDAE",1,"6.2008",16.6,2008,6,33
"TENEBRIONIDAE",15,"7.2008",18.7,2008,7,56
"TENEBRIONIDAE",0,"8.2008",17.8,2008,8,128
"TENEBRIONIDAE",0,"9.2008",14,2008,9,52
"TENEBRIONIDAE",0,"10.2008",10.4,2008,10,76
"TENEBRIONIDAE",0,"11.2008",5.7,2008,11,56
"TENEBRIONIDAE",0,"12.2008",3,2008,12,50
"TENEBRIONIDAE",0,"1.2009",0.9,2009,1,28
"TENEBRIONIDAE",0,"2.2009",0.8,2009,2,38
"TENEBRIONIDAE",0,"3.2009",4,2009,3,39
"TENEBRIONIDAE",0,"4.2009",9.8,2009,4,6
"TENEBRIONIDAE",0,"5.2009",12.8,2009,5,58
"TENEBRIONIDAE",8,"6.2009",15,2009,6,68
"TENEBRIONIDAE",163,"7.2009",18.8,2009,7,83
"TENEBRIONIDAE",5,"8.2009",18.5,2009,8,45
"TENEBRIONIDAE",0,"9.2009",15.3,2009,9,41
"TENEBRIONIDAE",0,"10.2009",8.4,2009,10,70
"TENEBRIONIDAE",0,"11.2009",6.6,2009,11,89
"TENEBRIONIDAE",0,"12.2009",1,2009,12,49
